impa_code,name,description,category,quantity,unit,min_stock,location
0591540,Soosse Saosts,"59-70 591720 ‘59-77, 80",General,0,pcs,0,
0591551,Layflat Hoses for Gas Freeing,‘Supph Duty Exhaust,General,0,pcs,0,
0591561,Layflat Hoses for Gas Freeing,‘Supph Duty Exhaust,General,0,pcs,0,
0591604,Parts meaning less downtime and simplified,"and has drop-in configuration capacity (compatible with M,T, and P models). »",General,0,Per Set,0,
0591606,Parts meaning less downtime and simplified,"and has drop-in configuration capacity (compatible with M,T, and P models). »",General,0,Per Set,0,
0591609,Polypropylene,Max Flow Rate: 630) (2” ANSI,General,0,pcs,0,
0591611,Aluminium,Aluminium Aluminium Air Inlet 1/4” Stainless Steel Stainless Inletv/Outlet Port,General,0,pcs,0,
0591612,Aluminium,Aluminum Air Inlet 1/4” Stainless Stee! Stainless Inlet/Outlet Port (BSP/NPT),Piping & Valves,0,pcs,0,
0591618,Soosse Saosts,"59-75, 81 591765 59-78, 79",General,0,pcs,0,
0591619,Soosse Saosts,"59-75, 81 ‘§91766 59-78, 79",General,0,pcs,0,
0591620,Soosse Saosts,"59-75, 81 591767 59-78, 79",General,0,pcs,0,
0591621,Electric Sump Pumps,cope Discharge Weight Diam mm kg AC 100 Volt-Single Phase,General,0,pcs,0,
0591626,Electric Sump Pumps,AC 200 Voit-Triple Phase,General,0,pcs,0,
0591635,0591635,,General,0,pcs,0,
0591636,0591636,,General,0,pcs,0,
0591637,0591637,,General,0,pcs,0,
0591638,0591638,,General,0,pcs,0,
0591641,0591641,,General,0,pcs,0,
0591647,piel on,,General,0,pcs,0,
0591648,HAWK,591649 591650,General,0,pcs,0,
0591649,HAWK,591650,General,0,pcs,0,
0591650,HAWK,,General,0,pcs,0,
0591651,0591651,,General,0,pcs,0,
0591669,0591669,,General,0,pcs,0,
0591677,one carters,with a stainless steel nozzle. One eee = standard nozzle and an extra nozzle for “= lower driving pressure are attached as ia standard accessories: Lh,General,0,pcs,0,
0591678,one carters,with a stainless steel nozzle. One eee = standard nozzle and an extra nozzle for “= lower driving pressure are attached as ia standard accessories: Lh,General,0,pcs,0,
0591679,wang jee.,Fo-ER-065 50~65~80 20 25-45] 560 110,General,0,pcs,0,
0591688,Somer Steer,615962 Section 73,General,0,pcs,0,
0591697,0591697,,General,0,pcs,0,
0591698,0591698,,General,0,pcs,0,
0591701,Aluminium,,General,0,pcs,0,
0591702,0591702,,General,0,pcs,0,
0591706,0591706,,General,0,pcs,0,
0591707,Inlet/Outlet Port Polypropylene Polypropylene,,General,0,pcs,0,
0591715,Acetal,(BSPT/NPT),General,0,pcs,0,
0591716,Double Diaphragm Pumps,E11” Bolted Metallic Pumps,Fasteners,0,Per Set,0,
0591717,Double Diaphragm Pumps,E11” Bolted Metallic Pumps,Fasteners,0,Per Set,0,
0591718,sang bar,(BSPTINPT),General,0,pcs,0,
0591719,guide for material selection of components,E4 1-1/4” Clamped Metallic Pumps tat Porat,Rigging & Hardware,0,Per Set,0,
0591720,guide for material selection of components,E4 1-1/4” Clamped Metallic Pumps tat Porat,Rigging & Hardware,0,Per Set,0,
0591721,guide for material selection of components,E4 1-1/4” Clamped Metallic Pumps tat Porat,Rigging & Hardware,0,Per Set,0,
0591722,Seat Material Ball Diaphragm,E2 2” Clamped Metallic Pumps,Rigging & Hardware,0,pcs,0,
0591723,Seat Material Ball Diaphragm,E2 2” Clamped Metallic Pumps,Rigging & Hardware,0,pcs,0,
0591724,Seat Material Ball Diaphragm,E2 2” Clamped Metallic Pumps,Rigging & Hardware,0,pcs,0,
0591725,Seat Material Ball Diaphragm,E2 2” Clamped Metallic Pumps,Rigging & Hardware,0,pcs,0,
0591726,Seat Material Ball Diaphragm,E3 3” Clamped Metallic Pumps Walter Set,Rigging & Hardware,0,pcs,0,
0591727,Seat Material Ball Diaphragm,E3 3” Clamped Metallic Pumps Walter Set,Rigging & Hardware,0,pcs,0,
0591728,Seat Material Ball Diaphragm,E3 3” Clamped Metallic Pumps Walter Set,Rigging & Hardware,0,pcs,0,
0591729,Seat Material Ball Diaphragm,E3 3” Clamped Metallic Pumps Walter Set,Rigging & Hardware,0,pcs,0,
0591733,Soosse Saosts,59-86,General,0,pcs,0,
0591734,Soosse Saosts,59-86,General,0,pcs,0,
0591736,Name of Tuthll,501739,General,0,pcs,0,
0591743,Capaciy tpm,,General,0,pcs,0,
0591748,mperser,,General,0,pcs,0,
0591750,diameters that minimize shaft detection. Back pull-out design,591751 591752,General,0,Per Set,0,
0591751,diameters that minimize shaft detection. Back pull-out design,591752,General,0,Per Set,0,
0591752,diameters that minimize shaft detection. Back pull-out design,,General,0,Per Set,0,
0591753,Weaitig,591755,General,0,Per Set,0,
0591754,Weaitig,591755,General,0,Per Set,0,
0591755,cope,,General,0,Per Set,0,
0591756,mperser,591758,General,0,pcs,0,
0591758,mperser,,General,0,pcs,0,
0591765,Soosse Saosts,"59-78, 79",General,0,pcs,0,
0591766,Double Diaphragm Pumps,591767,General,0,Per Set,0,
0591767,Soosse Saosts,"59-78, 79",General,0,pcs,0,
0591770,Husky,,General,0,pcs,0,
0591771,aia Spon,"running. A perfect fit for nearly any fluid x applications and a drop-in replacement for a existing pumping technologies. Up to 80% less energy, requires no compressed air, enable you to make sustaina",General,0,Per Set,0,
0591772,aia Spon,"running. A perfect fit for nearly any fluid x applications and a drop-in replacement for a existing pumping technologies. Up to 80% less energy, requires no compressed air, enable you to make sustaina",General,0,Per Set,0,
0591773,aia Spon,"running. A perfect fit for nearly any fluid x applications and a drop-in replacement for a existing pumping technologies. Up to 80% less energy, requires no compressed air, enable you to make sustaina",General,0,Per Set,0,
0591776,sites serene reaera,sr rears?,General,0,pcs,0,
0591804,0591804,,General,0,pcs,0,
0591807,Ball bearing hand-pull,For Model 2000 Series,General,0,pcs,0,
0591903,0591903,,General,0,pcs,0,
0591935,Serene bias errata estes,612545 617809 651955,General,0,pcs,0,
0591951,Stas,Be sean,General,0,pcs,0,
0591964,Stas,ise ora oases oa sean,General,0,pcs,0,
0591968,serene sens,612994 632307 652055,General,0,pcs,0,
0591992,ther ‘soe? jor?,,General,0,pcs,0,
0592071,Efficiency,and the motor's vibration-free support. The standardized chuck (available as M14 collet chuck) accepts all standard brushes. Fast and efficient brush maintenance thanks to compact built-in units.,Electrical,0,Per Set,0,
0592084,0592084,,General,0,pcs,0,
0592087,0592087,,General,0,pcs,0,
0592090,0592090,,General,0,pcs,0,
0592093,0592093,,General,0,pcs,0,
0592098,suossa Sorist suet,59-5 59-47 §92509 59-35,General,0,pcs,0,
0592099,suossa Sorist suet,59-5 592373 59-47 592510 59-35,General,0,pcs,0,
0592102,fan Biases estan,613555 651303 652257,General,0,pcs,0,
0592104,suossa Sorist suet,59-45 592375 59-47 §92512 59-25,General,0,pcs,0,
0592105,suossa Sorist suet,59-45 592376 59-47 §92513 59-25,General,0,pcs,0,
0592114,suossa Sorist suet,592385 ‘59-47 610107 61-1,General,0,pcs,0,
0592118,Sorat,Section 65 ‘750344,General,0,pcs,0,
0592142,Fuel Ref,Fuel Ref. Nos. HFO (Heavy fuel oil) MM,General,0,pcs,0,
0592145,Non flammable gases NINN,Steam TM,Provisions,0,pcs,0,
0592203,Electric Power Edgers,Tools for Electric Power Edger VA10L,General,0,Per Set,0,
0592209,Electric Power Edgers,Tools for Electric Power Edger VA10L,General,0,Per Set,0,
0592211,Electric Power Edgers,Tools for Electric Power Edger VA10L,General,0,Per Set,0,
0592213,Tools for Electric Power Edger VA10L,Tools for Electric Power Edger VA10L,General,0,Per Set,0,
0592214,Tools for Electric Power Edger VA10L,Tools for Electric Power Edger VA10L,General,0,Per Set,0,
0592215,Tools for Electric Power Edger VA10L,Tools for Electric Power Edger VA10L,General,0,Per Set,0,
0592235,Deck Scalers,Electric Powered Unit Per Set,General,0,Per Set,0,
0592236,Deck Scalers,Electric Powered Unit Per Set,General,0,Per Set,0,
0592237,cope,,General,0,Per Set,0,
0592247,amar Fae Gone power,iameter Heavy Duty Drum Cutter Shaft,Cutting Tools,0,pcs,0,
0592249,suossa Sorist suet,"59-13 592430 59-36 610142 61-1,2,4",General,0,pcs,0,
